"","X","id","tweet_id","candidate","tweet_created","sentiment","tweet_location","user_timezone","text","predictedLabel","actualLabel","maxEntPrediction","maxEntProbability","svmPrediction","svmProbability","glmnetPrediction","glmnetProbability","consensusCount","probabilityLabel","consensusLabel"
"11810",11810,11810,"629479742450876416","No candidate mentioned","2015-08-06 19:30:40 -0700","Negative","A pineapple under the sea","Eastern Time (US & Canada)","RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  …",1,1,"1",1,"1",0.889718520959327,"1",0.910358964762848,3,1,1
"11812",11812,11812,"629479734255222784","Jeb Bush","2015-08-06 19:30:38 -0700","Negative","United States of America","Central Time (US & Canada)","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",1,1,"1",0.999999999864449,"1",0.87773758938957,"1",0.919111715435758,3,1,1
"11813",11813,11813,"629479730283032576","Donald Trump","2015-08-06 19:30:37 -0700","Positive","Chicago","Central Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11814",11814,11814,"629479726503964672","Donald Trump","2015-08-06 19:30:36 -0700","Positive","Gold Coast, Queensland","Hawaii","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11815",11815,11815,"629479722666168320","Donald Trump","2015-08-06 19:30:35 -0700","Positive","","","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.806527921169154,"3",0.999081761116532,"3",0.684658933634917,3,3,3
"11816",11816,11816,"629479721345122304","Donald Trump","2015-08-06 19:30:35 -0700","Positive","Michigan","","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11817",11817,11817,"629479719772286976","Donald Trump","2015-08-06 19:30:35 -0700","Positive","","","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11818",11818,11818,"629479718836940800","No candidate mentioned","2015-08-06 19:30:34 -0700","Negative","Walterboro, SC","","My glass is empty for the second time. #GOPdebates",1,1,"1",1,"1",0.879759512317794,"1",0.870630805879476,3,1,1
"11819",11819,11819,"629479717578637312","Jeb Bush","2015-08-06 19:30:34 -0700","Negative","Sunrise ","","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",1,1,"1",0.999999999864449,"1",0.87773758938957,"1",0.919111715435758,3,1,1
"11820",11820,11820,"629479716983021568","Donald Trump","2015-08-06 19:30:34 -0700","Positive"," ","Eastern Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11821",11821,11821,"629479706509770752","Ted Cruz","2015-08-06 19:30:31 -0700","Positive","Alabama, USA","","RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.879866436650078,"3",0.901692071049655,"1",0.521922404773508,2,3,3
"11822",11822,11822,"629479705360625664","John Kasich","2015-08-06 19:30:31 -0700","Positive","Clifton Park, NY","Quito","#GOPDebates Kasich comes across as the most humane rep. on the stage.",3,3,"3",1,"3",0.604725565901774,"1",0.6872377563071,2,3,3
"11824",11824,11824,"629479703686975488","Donald Trump","2015-08-06 19:30:31 -0700","Positive","coppell TX ","","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11825",11825,11825,"6.29479701745e+17","Jeb Bush","2015-08-06 19:30:30 -0700","Negative","Fort Walton Beach Florida","","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates",1,1,"1",1,"1",0.87761400455222,"1",0.935113300156276,3,1,1
"11827",11827,11827,"629479699761262592","Ted Cruz","2015-08-06 19:30:30 -0700","Positive","Yorkshire, UK & Worldwide","London","RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.879866436650078,"3",0.901692071049655,"1",0.521922404773508,2,3,3
"11828",11828,11828,"629479697345323008","Donald Trump","2015-08-06 19:30:29 -0700","Positive","","Central Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11829",11829,11829,"629479690714025984","Chris Christie","2015-08-06 19:30:28 -0700","Negative","Nevada, USA","Pacific Time (US & Canada)","RT @RWSurferGirl: After @GovChristie hugged Obama he doesn't deserve to be on the stage tonight. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates",1,1,"1",1,"1",0.877483885382979,"1",0.917856592493825,3,1,1
"11830",11830,11830,"629479689183195136","Donald Trump","2015-08-06 19:30:27 -0700","Negative","West Lawn , Pa.","Eastern Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,1,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11831",11831,11831,"629479683969544192","Donald Trump","2015-08-06 19:30:26 -0700","Positive","","Central Time (US & Canada)","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",1,3,"3",0.515661450027333,"1",0.709514019260091,"1",0.672099057023559,2,1,1
"11832",11832,11832,"629479678890258432","No candidate mentioned","2015-08-06 19:30:25 -0700","Positive","","","RT @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",1,3,"1",0.714879776441799,"1",0.877582266710745,"1",0.797871969631627,3,1,1
"11833",11833,11833,"629479669167882240","Donald Trump","2015-08-06 19:30:22 -0700","Negative","","","RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate…",1,1,"1",0.918211369059775,"1",0.877421458606879,"1",0.870713901000753,3,1,1
"11834",11834,11834,"629479667817402368","Ted Cruz","2015-08-06 19:30:22 -0700","Positive","Florida","","RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.879866436650078,"3",0.901692071049655,"1",0.521922404773508,2,3,3
"11835",11835,11835,"629479667804672000","John Kasich","2015-08-06 19:30:22 -0700","Negative","Saint Paul, MN","","Layup for Kasich on traditional marriage. 2 points for @brittanygadams. #FantasyGOPDebates #GOPDebates",1,1,"1",0.999999999999998,"1",0.543472637041644,"1",0.707032571283189,3,1,1
"11836",11836,11836,"629479662498873344","Donald Trump","2015-08-06 19:30:21 -0700","Negative","Sydney AUSTRALIA","Sydney","Bankruptcy. The Donald Trump master plan for the USA that must look appealing now to Joe Hockey &amp; Tony Abbott. #GOPDebates #auspol",1,1,"1",0.999999999698578,"1",0.882420678941523,"1",0.860734665442133,3,1,1
"11838",11838,11838,"629479657621094400","No candidate mentioned","2015-08-06 19:30:20 -0700","Negative","Kansas City, MO","Central Time (US & Canada)","RT @BettyFckinWhite: -Can you answer this very direct question? -I should be president.  -So, no? #GOPDebates",1,1,"1",0.946275641064651,"1",0.877468163896204,"1",0.875443535918132,3,1,1
"11839",11839,11839,"629479657038053376","Donald Trump","2015-08-06 19:30:20 -0700","Positive","Alabama, USA","","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11841",11841,11841,"629479654554873856","Donald Trump","2015-08-06 19:30:19 -0700","Positive","Nevada, USA","Pacific Time (US & Canada)","RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.806527921169154,"3",0.999081761116532,"3",0.684658933634917,3,3,3
"11843",11843,11843,"629479645105266688","Donald Trump","2015-08-06 19:30:17 -0700","Negative","Milan-Italy","Rome","RT @RWSurferGirl: I'm really really really pissed off at FOX News for what they did to @realDonaldTrump #GOPDebate  #GOPDebates <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8>",1,1,"1",0.875340642517717,"1",0.877655253272005,"1",0.868976058392336,3,1,1
"11844",11844,11844,"629479643809124352","Donald Trump","2015-08-06 19:30:16 -0700","Positive","","","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11845",11845,11845,"629479641334595584","Jeb Bush","2015-08-06 19:30:16 -0700","Negative","","","RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",1,1,"1",0.999999999864449,"1",0.87773758938957,"1",0.919111715435758,3,1,1
"11846",11846,11846,"629479637651845120","Jeb Bush","2015-08-06 19:30:15 -0700","Negative","Franklin, TN","Central Time (US & Canada)","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates",1,1,"1",1,"1",0.87761400455222,"1",0.935113300156276,3,1,1
"11847",11847,11847,"629479636070563840","Ben Carson","2015-08-06 19:30:15 -0700","Negative","Marion, IN","Central Time (US & Canada)","Will Ben Carson get the same-sex marriage question? #GOPDebates",1,1,"1",0.999999995997261,"1",0.717439972655077,"1",0.732335774686287,3,1,1
"11848",11848,11848,"629479636011872256","Donald Trump","2015-08-06 19:30:15 -0700","Negative","","","@JebBush Trump is divisive. I want to win too! Get @realDonaldTrump out of there. #GOPDebates",1,1,"1",0.999999989958913,"1",0.873382631980753,"1",0.672361962623282,3,1,1
"11849",11849,11849,"629479635030515712","Jeb Bush","2015-08-06 19:30:14 -0700","Negative","Pennsylvania, USA","","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates",1,1,"1",1,"1",0.87761400455222,"1",0.935113300156276,3,1,1
"11851",11851,11851,"629479628382408704","No candidate mentioned","2015-08-06 19:30:13 -0700","Negative","","Arizona","RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  …",1,1,"1",1,"1",0.889718520959327,"1",0.910358964762848,3,1,1
"11852",11852,11852,"629479627065397248","No candidate mentioned","2015-08-06 19:30:12 -0700","Negative","ÜT: 12.555333,-70.049431","La Paz","RT @mozgovaya: 10 men on stage discussing one woman. @HillaryClinton #GOPdebates",1,1,"1",0.951290577930576,"1",0.877745588906599,"1",0.870630805879476,3,1,1
"11853",11853,11853,"629479624658042880","No candidate mentioned","2015-08-06 19:30:12 -0700","Negative","Orlando, Florida","Eastern Time (US & Canada)","RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  …",1,1,"1",1,"1",0.889718520959327,"1",0.910358964762848,3,1,1
"11854",11854,11854,"629479620157550592","Donald Trump","2015-08-06 19:30:11 -0700","Negative","People's Republik Of NJ","Eastern Time (US & Canada)","RT @morme1966: @jko417 @HindaRifka Trump starts off with every monologue with it being about him .. #liberalismsyndrome #GOPDebates",1,1,"1",1,"1",0.90903714636787,"1",0.851965020555301,3,1,1
"11856",11856,11856,"629479618559344640","No candidate mentioned","2015-08-06 19:30:10 -0700","Negative","","Central Time (US & Canada)","RT @AnniesListTX: 44%? It's what TX Latina women make to the white man's $. Will the #GOPdebates stand for #equalpay for equal work? https:…",1,1,"1",1,"1",0.910052320518286,"1",0.897791013553865,3,1,1
"11857",11857,11857,"629479616575619072","Jeb Bush","2015-08-06 19:30:10 -0700","Positive","Birmingham, AL","Central Time (US & Canada)","Jeb swinging hard...drawing it back to his accomplishments.....are Kasich and Walker still there?  #gopdebates #foxdebates",1,3,"3",1,"1",0.735883689726552,"1",0.77945532956643,2,3,1
"11858",11858,11858,"629479612003672064","No candidate mentioned","2015-08-06 19:30:09 -0700","Negative","Alabama, USA","","RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  …",1,1,"1",1,"1",0.889718520959327,"1",0.910358964762848,3,1,1
"11859",11859,11859,"629479611869605888","Jeb Bush","2015-08-06 19:30:09 -0700","Positive","Kilburn & W. Hampstead, NW6","Hawaii","At last @JebBush trying to unite and pitch to by not attacking @realDonaldTrump #GOPDebates #FOXNEWSDEBATE",1,3,"3",0.999999999999997,"1",0.805775765916181,"1",0.828925944855664,2,3,1
"11860",11860,11860,"629479609910824960","Donald Trump","2015-08-06 19:30:08 -0700","Positive","USA","Central Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11861",11861,11861,"629479609910718464","Donald Trump","2015-08-06 19:30:08 -0700","Positive","Nevada, USA","Pacific Time (US & Canada)","RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",1,3,"3",0.515661450027333,"1",0.709514019260091,"1",0.672099057023559,2,1,1
"11862",11862,11862,"629479603057360896","Donald Trump","2015-08-06 19:30:07 -0700","Negative","Florida Central West Coast","America/New_York",".@cenkuygur  Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush #GOPDebates #CantTrustABush #morningjoe http://t.co/bgzYsySfSU",1,1,"1",1,"1",0.903895882136696,"1",0.922087926627413,3,1,1
"11864",11864,11864,"629479583948128256","Donald Trump","2015-08-06 19:30:02 -0700","Positive","","Quito","#Trump calls @JebBush a gentleman. #GOPdebates",3,3,"3",0.999999974940442,"3",0.762099234836834,"1",0.771090809074812,2,3,3
"11865",11865,11865,"629479583146872832","No candidate mentioned","2015-08-06 19:30:02 -0700","Negative","Sydney, Australia","New Caledonia","RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",1,1,"1",1,"1",0.877731340012097,"1",0.884206818562838,3,1,1
"11866",11866,11866,"629479582228320256","Donald Trump","2015-08-06 19:30:02 -0700","Positive","United States","Central Time (US & Canada)","RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebate  #GOPDebates",3,3,"3",0.707906668277768,"3",0.966648034666141,"3",0.572534605507908,3,3,3
"11867",11867,11867,"629479581326680064","Donald Trump","2015-08-06 19:30:02 -0700","Negative","Los Angeles, California","","RT @SupermanHotMale: Donald Trump: I have never gone bankrupt... Really donald? REALLY DONALD? You fucking liar... #GopDebates",1,1,"1",0.999999999999988,"1",0.96036172962715,"1",0.875046512050179,3,1,1
"11868",11868,11868,"629479580009521152","Jeb Bush","2015-08-06 19:30:01 -0700","Negative","USA","Central Time (US & Canada)","Newsflash, JEB - You won't unite the country with #CommonCore. Please!  LOL! #GOPDebates",1,1,"1",0.999959960721599,"1",0.921134546146143,"1",0.905442661709273,3,1,1
"11869",11869,11869,"629479576188637184","Jeb Bush","2015-08-06 19:30:00 -0700","Negative","New York","","RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. <f0><U+009F><U+0087><U+00BA><f0><U+009F><U+0087><U+00B8> #GOPDebates  #GOPDebates",1,1,"1",1,"1",0.87761400455222,"1",0.935113300156276,3,1,1
